adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,[],,422566,tt6210808,ar,"À mon âge, je me cache encore pour fumer",Α tragi-comedy about 9 women of different ages and various backgrounds that gather in an Algerian hammam to talk about their lives.,3.589741,/bPMLVc3PkaykFWmFV8JtSoABLP7.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'DZ', 'name': 'Algeria'}]",2016-11-05,0.0,0.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,I still hide to smoke,False,5.5,2.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,62033,tt0050439,en,The Girl in Black Stockings,A young girl's murder leaves a hotel full of suspects.,0.222323,/4R5OAHGbkqroGMsTOliRfLE7Rsx.jpg,"[{'name': 'Bel-Air Productions', 'id': 4802}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-09-24,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"She's every inch a teasing, taunting ""Come-on"" Blonde.",The Girl in Black Stockings,False,7.0,3.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,37437,tt0064708,en,My Side of the Mountain,"Film adaption of the novel by Jean Craighead George. A family movie made by Paramount Studios, the story revolves around thirteen-year old Sam Gribley (Teddy Eccles), a devotee of Thoreau, as many were back in the in 1960's. Sam decides to leave the city (set in Toronto) to spend a sabbatical in the Canadian woods and see if he can make it as a self-sufficient spirit after his parents promise a summer trip that doesn't pan out.",0.437809,/csixRKHnZdK1tBjLPHyxvVbcBYK.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-01-01,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Side of the Mountain,False,6.4,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,99345,tt0053849,en,The Gallant Hours,"A semi-documentary dramatization of five weeks in the life of Vice Admiral William F. ""Bull"" Halsey, Jr., from his assignment to command the U.S. naval operations in the South Pacific to the Allied victory at Guadalcanal.",0.389599,/9MjtbaZgyYyt0hiP3Jh2BR2ri5o.jpg,"[{'name': 'Cagney-Montgomery Productions', 'id': 45138}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1960-06-13,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They Called Him the Bull of the Pacific...His Name Was Halsey..But the Enemy Spelled it Hell!,The Gallant Hours,False,5.5,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,325113,tt2523832,en,A Girl Like Her,"16 year old Jessica Burns has a secret that she’s afraid to share with anyone—except her best friend, Brian Slater. For the past year she’s been victimized by another girl: her former friend, Avery Keller, one of South Brookdale High School’s most popular and beautiful students. What can you do when the world sees the image of a person but not the reality? With Brian’s help and a hidden digital camera, the evidence of Avery’s relentless harassment is captured and finally exposed, bringing both girls and their families face to face with the truth.",3.766743,/xAb5KMYVu4AZ2OJIhZAgZW95x31.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-27,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everybody's dreamgirl. One girl's nightmare.,A Girl Like Her,False,7.2,82.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",,59843,tt0091091,cn,富貴列車,"What happens when a glamorous express, with high government officials, wealthy merchants, concubines and a gang of brigands on board, speeds towards the small town of Hanshui, where escaping bank robbers, corrupt officials, and gamblers await? Well, let's just say the Titanic had a smoother maiden voyage.",1.761699,/b3ZBncgI9JwrIIRHz42MU5nPrw7.jpg,"[{'name': 'Paragon Films Ltd.', 'id': 3055}, {'name': 'Golden Harvest Productions', 'id': 39985}, {'name': 'Bo Ho Films Co., Ltd.', 'id': 44283}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1986-01-30,0.0,94.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Millionaires Express,False,6.1,9.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.dakishimetai.jp,292264,tt2714934,ja,抱きしめたい -真実の物語-,"Tsukasa got into a severe car accident when she was a high school student. She still suffers from the effects of that accident, with memory impairment and needing to use a wheelchair. Tsukasa falls in love with taxi driver Masaki. Even though they have difficulties, they try to make a happy family together, but they encounter another serious situation.",0.560196,/j2CO5krpsTYIbqQpk7Gc1sVnsf9.jpg,"[{'name': 'Toho', 'id': 5897}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-02-01,0.0,122.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,I Just Wanna Hug You,False,7.8,6.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,37431,tt0117193,en,No Way Back,"When F.B.I. Agent Zack Grant's partner is killed during a blown-up operation, he attempts to find the person responsible. Mafiaso Frank Serlano believes Zack is responsible for his only sons death in the same operation and kidnaps Zacks son to hold as bait. The action gets wild when airline stewardess Mary is taken hostage to add what seems an another insurmountable problem for Zack. There appears to be No Way Out.",7.529758,/sbzOHMuOBBF2BdXK62nH4OJld2y.jpg,"[{'name': 'Overseas FilmGroup', 'id': 888}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-12,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,No Way Back,False,5.0,12.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",,86576,tt0399942,hi,Paap,"The story is about a young girl, Kaya (Udita Goswami) , living in the beautifully serene valley of Spiti, waiting to join a Buddhist monastery, an idea which has been fed to her all her life by her father (Mohan Agashe) and one which she has never questioned. When Lama Norbu, a senior lama from the monastery has a dream that the Buddhist teacher, the Rinpoche has been reborn as a young child, he sends Kaya to Delhi on a mission to bring him back to the monastery.",0.22653,/2O9QIcbMqQWEUGQ9Z6XTro7nKYW.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2003-12-20,0.0,115.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Paap,False,6.4,4.0
False,,7500,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,2963,tt0000499,fr,Voyage à travers l'impossible,"Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun which finishes under the sea.",1.529176,/dyBgVacU4fKNXwsKLEWjiUILJQX.jpg,"[{'name': 'Star-Film', 'id': 7159}, {'name': 'Georges Méliès', 'id': 37046}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1904-10-01,0.0,20.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,The Impossible Voyage,False,7.1,32.0
False,"{'id': 177062, 'name': 'Blondie Collection', 'poster_path': '/sjF7S5JK4FKr6mz8tt70LUen1hF.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,3938,tt0032262,en,Blondie Plays Cupid,"The Bumstead family is off to see relatives in the country when Blondie runs into Charlie and Millie, an eloping couple needing her help.",0.56455,/arLc0uRj740feqy5lHmPtU8A1G5.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-10-31,0.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Blondie Plays Cupid,False,7.0,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,62321,tt1691323,el,Attenberg,"Marina, 23, is growing up with her architect father in a prototype factory town by the sea. Finding the human species strange and repellent, she keeps her distance. Instead she chooses to observe it through the songs of Suicide, the mammal documentaries of Sir David Attenborough, and the sexual-education lessons she receives from her only friend, Bella. A stranger comes to town and challenges her to a foosball duel, on her own table. Her father meanwhile ritualistically prepares for his exit from the 20th century, which he considers to be ""overrated."" Caught between the two men and her collaborator, Bella, Marina investigates the wondrous mystery of the human fauna.",2.7151,/av37of9zTyiRbZcsnehWrhEptS7.jpg,"[{'name': 'MEDIA Programme of the European Union', 'id': 851}, {'name': 'Greek Film Center', 'id': 7254}, {'name': 'Boo Productions', 'id': 15113}, {'name': 'Faliro House Productions', 'id': 19246}, {'name': 'Haos Film', 'id': 46563}, {'name': 'Stefi S.A.', 'id': 76880}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2010-09-14,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Attenberg,False,5.9,33.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,27862,tt0057694,ru,Ya Shagayu po Moskve,"""I Am Walking Along Moscow"" aka ""Ya Shagayu Po Moskve"" (1963) is a charming lyrical comedy directed by Georgi Daneliya in 1963 that was nominated for Golden Palm at Cannes Film Festival. Daneliya proved that it is possible to create a masterpiece in the most difficult genre of romantic comedy. Made by the team of young and incredibly talented artists that besides Daneliya included writer/poet Gennady Shpalikov, composer Andrei Petrov, and cinematographer Vadim Yusov (who had made four films with Andrei Tarkovski), and the dream cast of the talented actors even in the smaller cameos, ""I Am Walking Along Moscow"" keeps walking victoriously through the decades remaining deservingly one of the best and most beloved Russian comedies and simply one of the best Russian movies ever made. Funny and gentle, dreamy and humorous, romantic and realistic, the film is blessed with the eternal youth and will always take to the walk on the streets of Moscow new generations of the grateful viewers.",2.094777,/4FAeGHpHLvVdOgfxzz7brkRKiGx.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1963-01-01,0.0,78.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Walking the Streets of Moscow,False,7.0,12.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,53516,tt0009932,en,"Billy Blazes, Esq.","Billy Blazes confronts Crooked Charley, who has been ruling the town of Peaceful Vale through fear and violence.",0.173856,/uhL4pusQIFIjIm0FmgDJB0qpXae.jpg,[],[],1919-07-06,0.0,13.0,[],Released,,"Billy Blazes, Esq.",False,6.3,5.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,197919,tt1813609,en,A Haunting at Silver Falls,A small town is haunted by the twin daughters of a wrongfully convicted man. Young Jordan is sent down the path to who the real killer is only to find the killer is very close to her.,1.539406,/ljr4r0T6BaTLj67DtositlU2LzD.jpg,"[{'name': 'Enderby Entertainment', 'id': 21608}, {'name': 'Tony-Seven Films', 'id': 21609}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-05-28,0.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Twin girls haunt a new girl in town to steer her down the path to the right killer.,A Haunting at Silver Falls,False,4.6,29.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51873,tt0286864,en,The One And Only,"When Stevie meets Neil on the day he comes to deliver her brand new kitchen, it's already too late for love at first sight. Too late for both of them. Stevie is already five minutes pregnant by her Italian footballer husband. And too late for Neil too - his wife Jenny has already applied to adopt an African girl. But too late or otherwise, love at first sight is exactly what happens. How can Neil and Stevie get out of their mistaken marriages and into each others arms?",0.495431,/9iE2oWlX9TBwCVqRieqfWoOQ6nZ.jpg,[],[],2002-10-04,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She'll go from riches to rags to find the one and only.,The One And Only,False,6.0,4.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.alienabductionfilm.com/,258193,tt2510434,en,Alien Abduction,A vacationing family encounters an alien threat in this pulse-pounding thriller based on the real-life Brown Mountain Lights phenomenon in North Carolina.,5.991675,/vRP3IfrGCB0oXX5HubCkiNcwCcj.jpg,"[{'name': 'Next Entertainment', 'id': 1633}, {'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'BIG Pictures', 'id': 3615}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Mob Scene Creative Productions', 'id': 31473}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-04,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Fear The Lights...,Alien Abduction,False,4.8,102.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,26152,tt1314240,fr,Erreur de la banque en votre faveur,,1.122752,/okotHpfCMhtpa1UM51OUeTsdwBW.jpg,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Produire à Paris', 'id': 22761}, {'name': 'Télégraphe', 'id': 22763}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-04-08,0.0,98.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Erreur de la banque en votre faveur,False,5.5,15.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,65612,tt0094002,fr,Soigne ta droite,"This film is made up several sketches in which certain actors play several real or fictional roles to a background of rock music. The lead character, played by Godard himself, is an annoyingly perfectionist film-maker determined to wring every last drop of the finest performance possible from his stars.",0.416594,/6XQHGyiJo8lFEcWjBdNJteuDuPS.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1987-09-19,0.0,82.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Keep Your Right Up,False,5.3,4.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,42262,tt0073620,en,Report to the Commissioner,"Police officer Patty Butler, alias ""Chicklet,"" is the live-in girlfriend of Thomas 'Stick' Henderson to gather evidence. Detective Bo Lockley is instructed to try to find her, not knowing she's also a cop.",0.515544,/uFnl6weo6A4mi9fkO00yRDSQlRx.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-02-05,0.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No One Knew She Was An Undercover Policewoman. Including The Detective Who Killed Her.,Report to the Commissioner,False,6.7,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,343059,tt4115932,en,Hollywood Adventures,"A young man goes from China to Hollywood on short notice to find his girlfriend. He ends up connected with two others in his quest, which gets much more complicated than he envisioned.",0.29912,/psuwWH1Arj9XRfxWACjdfaZiZwl.jpg,"[{'name': 'Beijing Enlight', 'id': 17818}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-26,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Hollywood Adventures,False,4.6,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,13592,tt0408730,en,Eddie Izzard: Sexie,"Filmed in Eastbourne where his grandfather and father were born and where he went to school, this show is the funniest live show that could ever be performed by a warm blooded animal.",0.37221,/vqcACmALzTGO16vQQ3rpeuf5bTI.jpg,[],[],2003-11-26,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Eddie Izzard: Sexie,False,6.5,6.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,47003,tt0061557,en,The Deadly Bees,"Trouble strikes when an exhausted pop singer, sent on a vacation to a farm, realizes that the farm's owner grows deadly bees.",0.688748,/ecGIP2ixcNSD4mJMcDRyUXb3Cbx.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Amicus Productions', 'id': 4630}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1966-12-23,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Deadly Bees,False,5.0,6.0
False,,13300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,97370,tt1441395,en,Under the Skin,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",6.707974,/vYbCF0Hn6f4kVtOtVF3FiktiiXd.jpg,"[{'name': 'Scottish Screen', 'id': 698}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'British Film Institute', 'id': 8092}, {'name': 'Film4', 'id': 9349}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'JW Films', 'id': 27543}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,5380251.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A mysterious seductress preys upon the population of Scotland,Under the Skin,False,6.0,1118.0
